Timestamp	Longitude	Latitude	Speed	Operatorname	Operator	CGI	Cellname	Node	CellID	LAC	NetworkTech	NetworkMode	Level	Qual	SNR	CQI	LTERSSI	ARFCN	DL_bitrate	UL_bitrate	PSC	Altitude	Height	Accuracy	Location	State	PINGAVG	PINGMIN	PINGMAX	PINGSTDEV	PINGLOSS	TESTDOWNLINK	TESTUPLINK	TESTDOWNLINKMAX	TESTUPLINKMAX	Test_Status	DataConnection_Type	DataConnection_Info	Layer	Filemark	IMEI	Distance	Bearing	IP	TA	EVENT	EVENTDETAILS	IMSI	MSISDN	SERVINGTIME	CELLHEX	NODEHEX	LACHEX	RAWCELLID	VERSION_NAME	VERSION_CODE	DEVICE	BAND	BANDWIDTH	INFO	SecondCell_NODE	SecondCell_CELLID	SecondCell_RSRP	SecondCell_RSRQ	SecondCell_SNR	CSI_RSRP	CSI_RSRQ	CSI_SNR	NetworkTypeNum	CA	SecondCell_PSC	SecondCell_ARFCN	SecondCell_BAND	Site_BEARING	R1	R2	R3	R4	NTech1	NCellName1	NCellid1	NLAC1	NCell1	NARFCN1	NRxLev1	NQual1	NDistance1	NBearing1	NTech2	NCellName2	NCellid2	NLAC2	NCell2	NARFCN2	NRxLev2	NQual2	NDistance2	NBearing2	NTech3	NCellName3	NCellid3	NLAC3	NCell3	NARFCN3	NRxLev3	NQual3	NDistance3	NBearing3	NTech4	NCellName4	NCellid4	NLAC4	NCell4	NARFCN4	NRxLev4	NQual4	NDistance4	NBearing4	NTech5	NCellName5	NCellid5	NLAC5	NCell5	NARFCN5	NRxLev5	NQual5	NDistance5	NBearing5	NTech6	NCellName6	NCellid6	NLAC6	NCell6	NARFCN6	NRxLev6	NQual6	NDistance6	NBearing6	NTech7	NCellName7	NCellid7	NLAC7	NCell7	NARFCN7	NRxLev7	NQual7	NDistance7	NBearing7	NTech8	NCellName8	NCellid8	NLAC8	NCell8	NARFCN8	NRxLev8	NQual8	NDistance8	NBearing8	NTech9	NCellName9	NCellid9	NLAC9	NCell9	NARFCN9	NRxLev9	NQual9	NDistance9	NBearing9	NTech10	NCellName10	NCellid10	NLAC10	NCell10	NARFCN10	NRxLev10	NQual10	NDistance10	NBearing10	NTech11	NCellName11	NCellid11	NLAC11	NCell11	NARFCN11	NRxLev11	NQual11	NDistance11	NBearing11	NTech12	NCellName12	NCellid12	NLAC12	NCell12	NARFCN12	NRxLev12	NQual12	NDistance12	NBearing12	NTech13	NCellName13	NCellid13	NLAC13	NCell13	NARFCN13	NRxLev13	NQual13	NDistance13	NBearing13	NTech14	NCellName14	NCellid14	NLAC14	NCell14	NARFCN14	NRxLev14	NQual14	NDistance14	NBearing14	NTech15	NCellName15	NCellid15	NLAC15	NCell15	NARFCN15	NRxLev15	NQual15	NDistance15	NBearing15	NTech16	NCellName16	NCellid16	NLAC16	NCell16	NARFCN16	NRxLev16	NQual16	NDistance16	NBearing16	NTech17	NCellName17	NCellid17	NLAC17	NCell17	NARFCN17	NRxLev17	NQual17	NDistance17	NBearing17	NTech18	NCellName18	NCellid18	NLAC18	NCell18	NARFCN18	NRxLev18	NQual18	NDistance18	NBearing18	
2022.07.19_10.48.29	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-112	-16	-6.0	6	-94	9460	18	1	353	200	200	33	N	D											M	13	1			-1	1000	10.17.174.11	14	LOG START				53	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	30	9460	-111	-15			4G		0-0	0	33	9460	-111	-17			4G		0-0	0	286	9460	-113	-19			4G		0-0	0	291	1675	-119	-16			4G		0-0	0	291	3350	-123	-16			
2022.07.19_10.48.29	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-112	-16	-6.0	6	-94	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				54	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	30	9460	-111	-15			4G		0-0	0	33	9460	-111	-17			4G		0-0	0	286	9460	-113	-19			4G		0-0	0	291	1675	-119	-16			4G		0-0	0	291	3350	-123	-16			
2022.07.19_10.48.31	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-112	-14	-3.0	5	-94	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				55	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	33	9460	-115	-18			4G		0-0	0	291	1675	-118	-12			4G		0-0	0	291	3350	-122	-13			
2022.07.19_10.48.31	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-112	-14	-3.0	8	-93	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				56	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	33	9460	-115	-18			4G		0-0	0	291	1675	-118	-12			4G		0-0	0	291	3350	-122	-13			
2022.07.19_10.48.32	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-111	-15	-3.0	8	-	9460	0	1	353	200	200	33	N	D											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				57	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	33	9460	-115	-19			4G		0-0	0	291	1675	-120	-13			4G		0-0	0	291	3350	-123	-12			
2022.07.19_10.48.33	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-111	-15	-3.0	7	-90	9460	18	1	353	200	200	33	N	D											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				58	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	33	9460	-115	-19			4G		0-0	0	291	1675	-120	-13			4G		0-0	0	291	3350	-123	-12			
2022.07.19_10.48.34	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-105	-14	-4.0	7	-88	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				59	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	33	9460	-110	-19			4G		0-0	0	30	9460	-111	-20			
2022.07.19_10.48.35	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-105	-14	-4.0	6	-91	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				60	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	33	9460	-110	-19			4G		0-0	0	30	9460	-111	-20			
2022.07.19_10.48.36	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-108	-17	-5.0	6	-91	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				61	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	33	9460	-107	-16			4G		0-0	0	30	9460	-108	-16			
2022.07.19_10.48.37	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-108	-17	-5.0	6	-91	9460	0	1	353	200	200	33	N	D											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				62	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	33	9460	-107	-16			4G		0-0	0	30	9460	-108	-16			
2022.07.19_10.48.38	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-109	-18	-7.0	7	-94	9460	18	1	353	200	200	33	N	D											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				63	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	33	9460	-112	-17			4G		0-0	0	30	9460	-112	-17			
2022.07.19_10.48.39	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-109	-18	-7.0	4	-93	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				64	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	33	9460	-112	-17			4G		0-0	0	30	9460	-112	-17			
2022.07.19_10.48.40	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-111	-14	0.0	4	-93	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				65	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	286	9460	-115	-19			4G		0-0	0	30	9460	-116	-20			4G		0-0	0	33	9460	-117	-19			
2022.07.19_10.48.41	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-111	-14	0.0	4	-93	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				66	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	286	9460	-115	-19			4G		0-0	0	30	9460	-116	-20			4G		0-0	0	33	9460	-117	-19			
2022.07.19_10.48.42	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-109	-14	-3.0	4	-93	9460	71	7	353	200	200	33	N	D											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				67	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	286	9460	-113	-19			4G		0-0	0	33	9460	-114	-19			4G		0-0	0	30	9460	-114	-17			
2022.07.19_10.48.43	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-109	-14	-3.0	4	-93	9460	0	0	353	200	200	33	N	D											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				68	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	286	9460	-113	-19			4G		0-0	0	33	9460	-114	-19			4G		0-0	0	30	9460	-114	-17			
2022.07.19_10.48.44	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-113	-15	-2.0	6	-	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.17.174.11	14	PERIODIC				69	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	286	9460	-116	-19			4G		0-0	0	30	9460	-116	-19			
2022.07.19_10.48.45	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-113	-15	-2.0	7	-94	9460	54	5	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				70	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	286	9460	-116	-19			4G		0-0	0	30	9460	-116	-19			
2022.07.19_10.48.46	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-111	-14	3.0	7	-94	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				71	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	286	9460	-113	-16			
2022.07.19_10.48.47	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-111	-14	3.0	7	-92	9460	19	2	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				72	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					4G		0-0	0	286	9460	-113	-16			
2022.07.19_10.48.48	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-113	-13	3.0	6	-94	9460	353	135	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				73	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.48.50	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-113	-13	3.0	7	-94	9460	19	10	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				74	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.48.51	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-110	-12	10.0	11	-90	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				75	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.48.52	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-110	-12	10.0	15	-86	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				76	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.48.53	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-102	-12	10.0	8	-89	9460	19	2	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				77	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.48.54	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-102	-12	10.0	11	-87	9460	0	0	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				78	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.48.55	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-95	-12	12.0	15	-77	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				79	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.48.56	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-95	-12	12.0	13	-75	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				80	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.48.57	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-93	-13	13.0	11	-77	9460	0	0	353	200	200	33	N	I											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				81	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.48.58	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-93	-13	13.0	13	-76	9460	19	4	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				82	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.48.59	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-91	-12	14.0	11	-	9460	240	86	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				83	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.49.00	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-91	-12	14.0	10	-	9460	177	45	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				84	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.49.01	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-91	-12	14.0	10	-	9460	191	72	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				85	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.49.02	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-90	-13	15.0	12	-73	9460	1749	425	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				86	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	false				1000					
2022.07.19_10.49.03	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-90	-13	15.0	12	-73	9460	5324	448	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				87	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.04	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-87	-12	16.0	12	-	9460	33576	253	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				88	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.05	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-87	-12	16.0	14	-72	9460	46	378	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				89	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.06	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-87	-12	16.0	15	-70	9460	8988	159	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				90	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.07	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-89	-12	14.0	11	-72	9460	29253	312	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				91	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.08	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-89	-12	14.0	11	-72	9460	892	65	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				92	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.09	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-88	-12	20.0	15	-66	9460	27	64	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				93	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.10	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-88	-12	20.0	15	-71	9460	7	11	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				94	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.11	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-88	-10	17.0	15	-73	9460	7	10	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				95	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.12	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-88	-10	17.0	15	-73	9460	16655	256	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				96	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.13	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-90	-12	17.0	12	-71	9460	33664	218	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				97	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.14	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-90	-12	17.0	12	-71	9460	32563	235	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				98	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.15	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-88	-12	16.0	12	-71	9460	53504	370	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				99	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.16	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-88	-12	16.0	12	-75	9460	70164	461	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				100	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.17	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-93	-12	20.0	10	-	9460	18372	120	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				101	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.18	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-93	-12	20.0	11	-78	9460	27	13	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				102	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.19	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-95	-12	15.0	10	-78	9460	7	12	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				103	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.20	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-95	-12	15.0	10	-78	9460	7	11	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				104	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.21	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-94	-12	9.0	10	-76	9460	7	11	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				105	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.22	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-94	-12	9.0	10	-78	9460	66	36	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				106	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
2022.07.19_10.49.23	7.046358	43.623259	0	Free	20815	208150062100071		413039	71	621	4G	LTE	-94	-13	13.0	10	-80	9460	32383	212	353	200	200	33	N	D											M	13	1			-1	1000	10.215.173.1	14	PERIODIC				107	47	64D6F	26D	105738055	25.8	499	samsung:SM-G950F:PPR1.180610.011	L28											13	true				1000					
