Timestamp,Longitude,Latitude,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,DL_bitrate,UL_bitrate,Altitude,Height,State,EVENT,Eid
"
2022.08.29_12.33.09",7.076010000000001,43.618345,4G,LTE,-101.0,-14.0,-3.0,8.0,-85,0.0,0.0,204.0,204.0,I,LOG START,4Or29
"
2022.08.29_12.33.10",7.076010000000001,43.618345,4G,LTE,-101.0,-14.0,-3.0,8.0,-85,0.0,0.0,204.0,204.0,I,PERIODIC,4Or29
"
2022.08.29_12.33.11",7.076010000000001,43.618345,4G,LTE,-102.0,-15.0,-2.0,8.0,-85,20.0,3.0,204.0,204.0,D,PERIODIC,4Or29
"
2022.08.29_12.33.12",7.076010000000001,43.618345,4G,LTE,-102.0,-15.0,-2.0,8.0,-85,19.0,13.0,204.0,204.0,D,PERIODIC,4Or29
"
2022.08.29_12.33.13",7.076010000000001,43.618345,4G,LTE,-103.0,-16.0,-3.0,8.0,-85,20.0,11.0,204.0,204.0,D,PERIODIC,4Or29
"
2022.08.29_12.33.14",7.076010000000001,43.618345,4G,LTE,-103.0,-16.0,-3.0,6.0,-88,10.0,5.0,204.0,204.0,D,PERIODIC,4Or29
"
2022.08.29_12.33.15",7.076010000000001,43.618345,4G,LTE,-102.0,-14.0,2.0,7.0,-85,79.0,39.0,204.0,204.0,D,PERIODIC,4Or29
"
2022.08.29_12.33.17",7.076010000000001,43.618345,4G,LTE,-102.0,-14.0,2.0,7.0,-85,174.0,29.0,204.0,204.0,D,PERIODIC,4Or29
"
2022.08.29_12.33.17",7.076010000000001,43.618345,4G,LTE,-103.0,-15.0,-2.0,7.0,-85,0.0,0.0,204.0,204.0,D,PERIODIC,4Or29
"
2022.08.29_12.33.18",7.076010000000001,43.618345,4G,LTE,-103.0,-15.0,-2.0,7.0,-85,0.0,0.0,204.0,204.0,I,PERIODIC,4Or29
"
2022.08.29_12.33.19",7.076010000000001,43.618345,4G,LTE,-102.0,-15.0,-3.0,7.0,-85,61.0,52.0,204.0,204.0,D,PERIODIC,4Or29
"
2022.08.29_12.33.20",7.076010000000001,43.618345,4G,LTE,-102.0,-15.0,-3.0,7.0,-85,0.0,0.0,204.0,204.0,D,PERIODIC,4Or29
"
2022.08.29_12.33.21",7.076010000000001,43.618345,4G,LTE,-102.0,-15.0,-3.0,7.0,-85,62.0,19.0,204.0,204.0,D,PERIODIC,4Or29
"
2022.08.29_12.33.22",7.076010000000001,43.618345,4G,LTE,-102.0,-15.0,-3.0,7.0,-85,2.0,0.0,204.0,204.0,D,PERIODIC,4Or29
"
2022.08.29_12.33.23",7.076010000000001,43.618345,4G,LTE,-102.0,-15.0,-1.0,8.0,-83,0.0,0.0,204.0,204.0,D,PERIODIC,4Or29
